timestamp,symbol,side,quantity,price,reason
2022-11-01 11:58:02,BANKNIFTY22110341700PE,BUY,1,335.85,rotate_entry
2022-11-01 11:58:12,BANKNIFTY22110341700CE,SELL,1,246.15,rotate_exit
2022-11-01 11:58:12,BANKNIFTY22110341700PE,SELL,1,334.4,rotate_exit
2022-11-01 11:58:12,BANKNIFTY22110341800CE,BUY,1,201.35,rotate_entry
2022-11-01 11:58:12,BANKNIFTY22110341800PE,BUY,1,390.25,rotate_entry
2022-11-01 11:58:19,BANKNIFTY22110341800CE,SELL,1,201.8,rotate_exit
2022-11-01 11:58:19,BANKNIFTY22110341800PE,SELL,1,389.85,rotate_exit
2022-11-01 11:58:19,BANKNIFTY22110341700CE,BUY,1,247.1,rotate_entry
2022-11-01 11:58:19,BANKNIFTY22110341700PE,BUY,1,333.75,rotate_entry
2022-11-01 11:58:21,BANKNIFTY22110341700CE,SELL,1,247.05,rotate_exit
2022-11-01 11:58:21,BANKNIFTY22110341700PE,SELL,1,334.0,rotate_exit
2022-11-01 11:58:21,BANKNIFTY22110341800CE,BUY,1,201.75,rotate_entry
2022-11-01 11:58:21,BANKNIFTY22110341800PE,BUY,1,389.2,rotate_entry
2022-11-01 11:58:50,BANKNIFTY22110341800CE,SELL,1,200.8,rotate_exit
2022-11-01 11:58:50,BANKNIFTY22110341800PE,SELL,1,390.0,rotate_exit
2022-11-01 11:58:50,BANKNIFTY22110341700CE,BUY,1,246.3,rotate_entry
2022-11-01 11:58:50,BANKNIFTY22110341700PE,BUY,1,334.85,rotate_entry
2022-11-01 11:58:53,BANKNIFTY22110341700CE,SELL,1,247.5,rotate_exit
2022-11-01 11:58:53,BANKNIFTY22110341700PE,SELL,1,333.75,rotate_exit
2022-11-01 11:58:53,BANKNIFTY22110341800CE,BUY,1,201.9,rotate_entry
2022-11-01 11:58:53,BANKNIFTY22110341800PE,BUY,1,389.1,rotate_entry
2022-11-01 12:00:01,BANKNIFTY22110341800CE,SELL,1,199.9,rotate_exit
2022-11-01 12:00:01,BANKNIFTY22110341800PE,SELL,1,392.0,rotate_exit
2022-11-01 12:00:01,BANKNIFTY22110341700CE,BUY,1,245.4,rotate_entry
2022-11-01 12:00:01,BANKNIFTY22110341700PE,BUY,1,335.7,rotate_entry
2022-11-01 12:15:59,BANKNIFTY22110341700CE,SELL,1,204.6,rotate_exit
2022-11-01 12:15:59,BANKNIFTY22110341700PE,SELL,1,388.45,rotate_exit
2022-11-01 12:15:59,BANKNIFTY22110341600CE,BUY,1,250.35,rotate_entry
2022-11-01 12:15:59,BANKNIFTY22110341600PE,BUY,1,333.0,rotate_entry
2022-11-01 12:16:52,BANKNIFTY22110341600CE,SELL,1,248.85,rotate_exit
2022-11-01 12:16:52,BANKNIFTY22110341600PE,SELL,1,335.1,rotate_exit
2022-11-01 12:16:52,BANKNIFTY22110341700CE,BUY,1,203.6,rotate_entry
2022-11-01 12:16:52,BANKNIFTY22110341700PE,BUY,1,390.65,rotate_entry
2022-11-01 12:16:53,BANKNIFTY22110341700CE,SELL,1,203.0,rotate_exit
2022-11-01 12:16:53,BANKNIFTY22110341700PE,SELL,1,390.9,rotate_exit
2022-11-01 12:16:53,BANKNIFTY22110341600CE,BUY,1,249.05,rotate_entry
2022-11-01 12:16:53,BANKNIFTY22110341600PE,BUY,1,335.1,rotate_entry
2022-11-01 12:17:10,BANKNIFTY22110341600CE,SELL,1,249.15,rotate_exit
2022-11-01 12:17:10,BANKNIFTY22110341600PE,SELL,1,333.85,rotate_exit
2022-11-01 12:17:10,BANKNIFTY22110341700CE,BUY,1,204.0,rotate_entry
2022-11-01 12:17:10,BANKNIFTY22110341700PE,BUY,1,389.85,rotate_entry
2022-11-01 12:17:12,BANKNIFTY22110341700CE,SELL,1,202.25,rotate_exit
2022-11-01 12:17:12,BANKNIFTY22110341700PE,SELL,1,391.05,rotate_exit
2022-11-01 12:17:12,BANKNIFTY22110341600CE,BUY,1,247.6,rotate_entry
2022-11-01 12:17:12,BANKNIFTY22110341600PE,BUY,1,335.05,rotate_entry
